측정일시,권역코드,권역명,측정소코드,측정소명,미세먼지 1시간(㎍/㎥),미세먼지 24시간(㎍/㎥),초미세먼지(㎍/㎥),오존(ppm),이산화질소농도(ppm),일산화탄소농도(ppm),아황산가스농도(ppm)
202001031900,100,도심권,111121,중구,52,56,42,0.009,0.045,0.7,0.004
202001031900,101,서북권,111181,은평구,47,55,24,0.002,0.047,0.9,0.003
202001031900,101,서북권,111191,서대문구,51,59,23,0.005,0.05,1.2,0.011
202001032000,100,도심권,111123,종로구,51,56,36,0.004,0.053,0.8,0.004
202001032000,100,도심권,111131,용산구,51,57,37,0.007,0.043,0.7,0.003
202001032000,100,도심권,111121,중구,51,56,40,0.007,0.047,0.7,0.004
202001032000,101,서북권,111181,은평구,46,53,22,0.002,0.044,0.8,0.003
202001032000,101,서북권,111191,서대문구,58,59,27,0.003,0.053,1.5,0.012
202001032100,100,도심권,111123,종로구,59,57,42,0.005,0.051,0.8,0.004
202001032100,100,도심권,111131,용산구,56,58,38,0.005,0.046,0.8,0.003
202001032100,100,도심권,111121,중구,54,56,42,0.005,0.05,0.8,0.004
202001032100,101,서북권,111181,은평구,49,52,23,0.004,0.042,0.8,0.003
202001032100,101,서북권,111191,서대문구,61,59,29,0.003,0.051,1.5,0.012
202001032200,100,도심권,111123,종로구,57,56,41,0.003,0.055,0.9,0.005
202001032200,100,도심권,111131,용산구,58,57,38,0.002,0.051,0.8,0.004
202001032200,100,도심권,111121,중구,55,55,44,0.002,0.053,0.9,0.004
202001032200,101,서북권,111181,은평구,48,51,27,0.002,0.044,0.9,0.003
202001032200,101,서북권,111191,서대문구,56,58,30,0.003,0.053,1.3,0.01
202001032300,100,도심권,111123,종로구,58,57,45,0.003,0.054,1,0.004
202001032300,100,도심권,111131,용산구,54,56,39,0.005,0.041,0.8,0.003
202001032300,100,도심권,111121,중구,56,55,47,0.002,0.055,1,0.004
202001032300,101,서북권,111181,은평구,52,51,27,0.003,0.042,0.9,0.003
202001032300,101,서북권,111191,서대문구,57,58,32,0.004,0.048,1.4,0.01
202001040000,100,도심권,111123,종로구,58,57,44,0.002,0.055,1,0.004
202001040000,100,도심권,111131,용산구,50,55,39,0.01,0.032,0.7,0.003
202001040000,100,도심권,111121,중구,58,56,46,0.002,0.059,1.3,0.004
202001040000,101,서북권,111181,은평구,44,50,28,0.002,0.043,0.9,0.003
202001040000,101,서북권,111191,서대문구,58,57,32,0.004,0.047,1.4,0.009
202001040100,100,도심권,111123,종로구,59,57,43,0.002,0.057,1.1,0.004
202001040100,100,도심권,111131,용산구,46,53,38,0.006,0.037,0.7,0.003
202001040100,100,도심권,111121,중구,58,56,50,0.002,0.06,1.3,0.004
202001040100,101,서북권,111181,은평구,54,51,27,0.003,0.041,0.9,0.003
202001040100,101,서북권,111191,서대문구,54,56,32,0.003,0.048,1.6,0.007
202001040200,100,도심권,111123,종로구,56,56,41,0.002,0.064,1.3,0.004
202001040200,100,도심권,111131,용산구,48,51,38,0.002,0.043,0.8,0.003
202001040200,100,도심권,111121,중구,54,55,45,0.002,0.049,1,0.003
202001040200,101,서북권,111181,은평구,48,50,27,0.003,0.04,0.9,0.003
202001040200,101,서북권,111191,서대문구,55,55,28,0.004,0.044,1.6,0.007
202001040300,100,도심권,111123,종로구,61,57,43,0.002,0.062,1.2,0.004
202001040300,100,도심권,111131,용산구,51,51,38,0.002,0.048,1.1,0.003
202001040300,100,도심권,111121,중구,50,54,41,0.002,0.047,0.9,0.003
202001040300,101,서북권,111181,은평구,50,49,27,0.009,0.03,0.8,0.003
202001040300,101,서북권,111191,서대문구,55,55,30,0.003,0.043,1.5,0.007
202001040400,100,도심권,111123,종로구,58,57,42,0.002,0.065,1.6,0.004
202001040400,100,도심권,111131,용산구,55,51,40,0.002,0.049,1.2,0.004
202001040400,100,도심권,111121,중구,49,53,41,0.002,0.048,1,0.003
202001040400,101,서북권,111181,은평구,40,48,25,0.01,0.029,0.8,0.003
202001040400,101,서북권,111191,서대문구,47,54,27,0.004,0.043,1.4,0.007
202001040500,100,도심권,111123,종로구,58,57,44,0.002,0.058,1.3,0.004
202001040500,100,도심권,111131,용산구,54,53,40,0.002,0.048,1.2,0.003
202001040500,100,도심권,111121,중구,48,52,41,0.001,0.05,1,0.003
202001040500,101,서북권,111181,은평구,39,46,22,0.009,0.029,0.8,0.003
202001040500,101,서북권,111191,서대문구,50,53,24,0.003,0.044,1.3,0.006
202001040600,100,도심권,111123,종로구,56,57,41,0.002,0.055,1.4,0.004
202001040600,100,도심권,111131,용산구,54,53,41,0.002,0.048,1.2,0.003
202001040600,100,도심권,111121,중구,50,51,41,0.002,0.054,1.2,0.003
202001040600,101,서북권,111181,은평구,41,45,21,0.002,0.043,1,0.003
202001040600,101,서북권,111191,서대문구,45,52,25,0.002,0.048,1.2,0.005
202001040700,100,도심권,111123,종로구,59,58,44,0.002,0.057,1.4,0.005
202001040700,100,도심권,111131,용산구,55,54,42,0.002,0.049,1.2,0.003
202001040700,100,도심권,111121,중구,54,52,42,0.002,0.056,1.3,0.004
202001040700,101,서북권,111181,은평구,46,44,27,0.002,0.053,1.2,0.003
202001040700,101,서북권,111191,서대문구,55,52,30,0.002,0.057,1.4,0.005
202001040800,100,도심권,111123,종로구,60,58,44,0.002,0.059,1.3,0.005
202001040800,100,도심권,111131,용산구,58,54,43,0.002,0.049,1.2,0.004
202001040800,100,도심권,111121,중구,60,53,48,0.002,0.057,1.3,0.004
202001040800,101,서북권,111181,은평구,57,47,31,0.002,0.055,1.3,0.003
202001040800,101,서북권,111191,서대문구,60,53,30,0.002,0.058,1.8,0.008
202001040900,100,도심권,111123,종로구,61,59,48,0.002,0.06,1.3,0.004
202001040900,100,도심권,111131,용산구,59,55,44,0.002,0.048,1.2,0.004
202001040900,100,도심권,111121,중구,62,56,50,0.002,0.058,1.3,0.004
202001040900,101,서북권,111181,은평구,60,50,31,0.002,0.051,1.2,0.003
202001040900,101,서북권,111191,서대문구,66,56,36,0.002,0.058,1.8,0.008
202001041000,100,도심권,111123,종로구,66,60,46,0.003,0.059,1.2,0.005
202001041000,100,도심권,111131,용산구,60,56,46,0.003,0.051,1.2,0.005
202001041000,100,도심권,111121,중구,68,58,53,0.003,0.061,1.4,0.005
202001041000,101,서북권,111181,은평구,61,53,34,0.004,0.052,1.2,0.004
202001041000,101,서북권,111191,서대문구,75,58,40,0.004,0.058,1.7,0.009
202001041100,100,도심권,111123,종로구,72,60,51,0.004,0.062,1.3,0.005
202001041100,100,도심권,111131,용산구,71,56,54,0.005,0.051,1.1,0.005
202001041100,100,도심권,111121,중구,76,60,62,0.004,0.059,1.3,0.005
202001041100,101,서북권,111181,은평구,69,56,36,0.006,0.054,1.3,0.004
202001041100,101,서북권,111191,서대문구,90,61,42,0.005,0.06,1.5,0.007
202001041200,100,도심권,111123,종로구,80,61,57,0.006,0.061,1.3,0.006
202001041200,100,도심권,111131,용산구,76,57,57,0.006,0.052,1.1,0.005
202001041200,100,도심권,111121,중구,79,60,68,0.005,0.06,1.2,0.006
202001041200,101,서북권,111181,은평구,76,58,43,0.02,0.028,0.8,0.004
202001041200,101,서북권,111191,서대문구,63,61,33,0.013,0.04,0.9,0.005
202001041300,100,도심권,111123,종로구,68,62,52,0.023,0.025,0.7,0.005
202001041300,100,도심권,111131,용산구,77,58,58,0.013,0.038,0.9,0.005
202001041300,100,도심권,111121,중구,68,61,56,0.021,0.028,0.7,0.005
202001041300,101,서북권,111181,은평구,52,57,26,0.028,0.018,0.8,0.004
202001041300,101,서북권,111191,서대문구,56,60,31,0.023,0.025,0.8,0.005
202001041400,100,도심권,111123,종로구,53,61,37,0.028,0.02,0.6,0.005
202001041400,100,도심권,111131,용산구,58,59,43,0.022,0.025,0.7,0.005
202001041400,100,도심권,111121,중구,54,60,43,0.028,0.021,0.6,0.005
202001041400,101,서북권,111181,은평구,58,57,33,0.032,0.015,0.7,0.004
202001041400,101,서북권,111191,서대문구,50,59,24,0.03,0.02,0.7,0.005
202001041500,100,도심권,111123,종로구,44,59,34,0.029,0.018,0.6,0.005
202001041500,100,도심권,111131,용산구,46,57,34,0.026,0.02,0.6,0.004
202001041500,100,도심권,111121,중구,46,58,41,0.032,0.017,0.6,0.005
202001041500,101,서북권,111181,은평구,47,54,26,0.035,0.012,0.7,0.004
202001041500,101,서북권,111191,서대문구,32,54,17,0.033,0.017,0.6,0.005
202001041600,100,도심권,111123,종로구,43,56,32,0.03,0.018,0.6,0.005
202001041600,100,도심권,111131,용산구,39,55,29,0.029,0.017,0.5,0.004
202001041600,100,도심권,111121,중구,37,55,31,0.035,0.015,0.5,0.005
202001041600,101,서북권,111181,은평구,37,51,20,0.035,0.014,0.7,0.004
202001041600,101,서북권,111191,서대문구,43,51,20,0.033,0.018,0.6,0.004
202001041700,100,도심권,111123,종로구,47,53,34,0.029,0.019,0.6,0.005
202001041700,100,도심권,111131,용산구,44,52,30,0.026,0.022,0.6,0.004
202001041700,100,도심권,111121,중구,40,51,36,0.034,0.017,0.6,0.004
202001041700,101,서북권,111181,은평구,46,51,26,0.033,0.017,0.7,0.004
202001041700,101,서북권,111191,서대문구,42,49,20,0.029,0.023,0.6,0.004
202001041800,100,도심권,111123,종로구,46,52,36,0.024,0.027,0.7,0.005
202001041800,100,도심권,111131,용산구,41,50,30,0.017,0.031,0.6,0.004
202001041800,100,도심권,111121,중구,43,49,35,0.028,0.022,0.6,0.005
202001041800,101,서북권,111181,은평구,41,48,25,0.026,0.024,0.8,0.004
202001041800,101,서북권,111191,서대문구,46,49,25,0.026,0.028,0.7,0.004
202001041900,100,도심권,111123,종로구,47,52,37,0.023,0.027,0.7,0.004
202001041900,100,도심권,111131,용산구,42,49,31,0.022,0.026,0.6,0.004
202001041900,100,도심권,111121,중구,44,49,38,0.026,0.023,0.6,0.004
202001041900,101,서북권,111181,은평구,50,49,28,0.02,0.031,0.9,0.004
202001041900,101,서북권,111191,서대문구,51,51,28,0.017,0.036,0.8,0.005
202001042000,100,도심권,111123,종로구,46,51,35,0.022,0.027,0.7,0.005
202001042000,100,도심권,111131,용산구,41,48,31,0.023,0.024,0.6,0.004
202001042000,100,도심권,111121,중구,43,49,37,0.023,0.028,0.6,0.004
202001042000,101,서북권,111181,은평구,52,51,28,0.02,0.029,0.8,0.004
202001042000,101,서북권,111191,서대문구,46,51,26,0.017,0.036,0.9,0.004
202001042100,100,도심권,111123,종로구,46,51,36,0.024,0.023,0.7,0.005
202001042100,100,도심권,111131,용산구,42,47,29,0.024,0.021,0.6,0.004
202001042100,100,도심권,111121,중구,44,49,39,0.025,0.025,0.6,0.005
202001042100,101,서북권,111181,은평구,53,51,28,0.017,0.034,0.8,0.004
202001042100,101,서북권,111191,서대문구,46,50,27,0.02,0.031,0.9,0.006
202001042200,100,도심권,111123,종로구,44,49,34,0.022,0.025,0.7,0.005
202001042200,100,도심권,111131,용산구,40,46,33,0.014,0.028,0.7,0.004
202001042200,100,도심권,111121,중구,44,48,37,0.021,0.029,0.7,0.005
202001042200,101,서북권,111181,은평구,48,52,30,0.011,0.036,0.8,0.004
202001042200,101,서북권,111191,서대문구,48,49,26,0.016,0.034,1.1,0.008
202001042300,100,도심권,111123,종로구,47,48,35,0.016,0.03,0.7,0.004
202001042300,100,도심권,111131,용산구,41,45,34,0.012,0.03,0.7,0.003
202001042300,100,도심권,111121,중구,46,47,39,0.013,0.037,0.7,0.005
202001042300,101,서북권,111181,은평구,48,50,26,0.004,0.04,0.8,0.003
202001042300,101,서북권,111191,서대문구,50,48,25,0.005,0.047,1.4,0.009
202001050000,100,도심권,111123,종로구,47,47,37,0.013,0.034,0.8,0.004
202001050000,100,도심권,111131,용산구,41,44,33,0.007,0.035,0.7,0.003
202001050000,100,도심권,111121,중구,47,46,40,0.01,0.039,0.7,0.005
202001050000,101,서북권,111181,은평구,46,48,25,0.005,0.038,0.8,0.003
202001050000,101,서북권,111191,서대문구,49,47,28,0.01,0.036,1.4,0.009
202001050100,100,도심권,111123,종로구,47,46,37,0.012,0.035,0.8,0.005
202001050100,100,도심권,111131,용산구,42,42,32,0.007,0.034,0.7,0.003
202001050100,100,도심권,111121,중구,50,46,42,0.007,0.041,0.8,0.005
202001050100,101,서북권,111181,은평구,37,46,27,0.009,0.033,0.8,0.003
202001050100,101,서북권,111191,서대문구,46,47,27,0.017,0.026,1.3,0.009
202001050200,100,도심권,111123,종로구,46,46,34,0.003,0.049,1,0.004
202001050200,100,도심권,111131,용산구,40,41,32,0.003,0.037,0.8,0.003
202001050200,100,도심권,111121,중구,48,46,40,0.005,0.044,0.8,0.004
202001050200,101,서북권,111181,은평구,42,44,25,0.015,0.021,0.8,0.003
202001050200,101,서북권,111191,서대문구,44,46,23,0.013,0.03,1.3,0.009
202001050300,100,도심권,111123,종로구,47,46,37,0.002,0.05,1.1,0.003
202001050300,100,도심권,111131,용산구,41,41,32,0.004,0.036,0.8,0.003
202001050300,100,도심권,111121,중구,45,46,39,0.007,0.039,0.8,0.004
202001050300,101,서북권,111181,은평구,38,43,23,0.016,0.019,0.8,0.003
202001050300,101,서북권,111191,서대문구,46,46,20,0.011,0.032,1.4,0.01
202001050400,100,도심권,111123,종로구,46,46,33,0.008,0.04,0.9,0.004
202001050400,100,도심권,111131,용산구,42,41,32,0.003,0.039,0.9,0.003
202001050400,100,도심권,111121,중구,50,47,41,0.003,0.044,0.8,0.004
202001050400,101,서북권,111181,은평구,38,42,20,0.015,0.021,0.8,0.003
202001050400,101,서북권,111191,서대문구,48,46,22,0.011,0.032,1.4,0.01
202001050500,100,도심권,111123,종로구,49,47,37,0.008,0.039,0.9,0.004
202001050500,100,도심권,111131,용산구,44,42,35,0.004,0.034,0.8,0.003
202001050500,100,도심권,111121,중구,54,48,46,0.01,0.034,0.8,0.004
202001050500,101,서북권,111181,은평구,37,41,22,0.02,0.014,0.8,0.003
202001050500,101,서북권,111191,서대문구,43,46,24,0.009,0.034,1.2,0.009
202001050600,100,도심권,111123,종로구,48,47,35,0.002,0.052,1.1,0.004
202001050600,100,도심권,111131,용산구,43,42,36,0.002,0.039,0.9,0.003
202001050600,100,도심권,111121,중구,46,48,41,0.003,0.043,0.9,0.004
202001050600,101,서북권,111181,은평구,43,42,26,0.013,0.021,0.8,0.003
202001050600,101,서북권,111191,서대문구,47,47,24,0.004,0.041,1.3,0.008
202001050700,100,도심권,111123,종로구,52,48,39,0.002,0.051,1.2,0.004
202001050700,100,도심권,111131,용산구,43,42,38,0.002,0.04,1,0.003
202001050700,100,도심권,111121,중구,47,48,38,0.002,0.045,1,0.004
202001050700,101,서북권,111181,은평구,40,42,23,0.006,0.031,0.9,0.003
202001050700,101,서북권,111191,서대문구,47,46,25,0.003,0.044,1.4,0.011
202001050800,100,도심권,111123,종로구,54,49,41,0.002,0.052,1.2,0.004
202001050800,100,도심권,111131,용산구,44,43,36,0.002,0.04,1.1,0.003
202001050800,100,도심권,111121,중구,47,48,38,0.002,0.049,1,0.004
202001050800,101,서북권,111181,은평구,45,42,25,0.003,0.037,0.9,0.003
202001050800,101,서북권,111191,서대문구,48,47,25,0.002,0.047,1.5,0.01
202001050900,100,도심권,111123,종로구,60,51,44,0.003,0.052,1.3,0.005
202001050900,100,도심권,111131,용산구,46,43,40,0.003,0.041,1.1,0.004
202001050900,100,도심권,111121,중구,51,48,40,0.002,0.049,1.1,0.004
202001050900,101,서북권,111181,은평구,45,43,23,0.003,0.042,1.1,0.003
202001050900,101,서북권,111191,서대문구,53,48,28,0.004,0.048,1.6,0.009
202001051000,100,도심권,111123,종로구,62,54,39,0.007,0.043,1.1,0.005
202001051000,100,도심권,111131,용산구,51,45,36,0.005,0.039,1,0.004
202001051000,100,도심권,111121,중구,56,50,44,0.004,0.05,1.2,0.005
202001051000,101,서북권,111181,은평구,47,43,27,0.005,0.045,1.2,0.004
202001051000,101,서북권,111191,서대문구,62,51,37,0.006,0.046,1.8,0.01
202001051100,100,도심권,111123,종로구,60,55,45,0.011,0.042,1.1,0.006
202001051100,100,도심권,111131,용산구,63,48,45,0.008,0.037,1,0.004
202001051100,100,도심권,111121,중구,69,53,57,0.007,0.048,1.1,0.005
202001051100,101,서북권,111181,은평구,58,46,31,0.01,0.041,1.2,0.005
202001051100,101,서북권,111191,서대문구,66,54,39,0.009,0.046,1.5,0.01
202001051200,100,도심권,111123,종로구,63,57,47,0.014,0.04,1,0.006
202001051200,100,도심권,111131,용산구,66,52,50,0.012,0.037,0.9,0.005
202001051200,100,도심권,111121,중구,67,57,55,0.01,0.044,1,0.005
202001051200,101,서북권,111181,은평구,64,49,34,0.014,0.041,1.1,0.005
202001051200,101,서북권,111191,서대문구,61,56,31,0.015,0.039,1,0.006
202001051300,100,도심권,111123,종로구,58,57,46,0.016,0.039,0.9,0.006
202001051300,100,도심권,111131,용산구,53,53,42,0.026,0.022,0.6,0.005
202001051300,100,도심권,111121,중구,60,58,51,0.013,0.042,0.9,0.005
202001051300,101,서북권,111181,은평구,59,52,34,0.016,0.04,1,0.004
202001051300,101,서북권,111191,서대문구,54,56,29,0.017,0.038,0.9,0.005
202001051400,100,도심권,111123,종로구,56,57,43,0.017,0.037,0.8,0.006
202001051400,100,도심권,111131,용산구,41,52,32,0.024,0.024,0.6,0.004
202001051400,100,도심권,111121,중구,55,58,48,0.014,0.039,0.8,0.005
202001051400,101,서북권,111181,은평구,51,53,29,0.013,0.044,1,0.004
202001051400,101,서북권,111191,서대문구,65,57,34,0.011,0.046,1,0.005
202001051500,100,도심권,111123,종로구,54,56,43,0.016,0.039,0.8,0.005
202001051500,100,도심권,111131,용산구,40,49,31,0.021,0.028,0.6,0.004
202001051500,100,도심권,111121,중구,52,57,44,0.015,0.038,0.7,0.005
202001051500,101,서북권,111181,은평구,58,53,36,0.011,0.045,1,0.004
202001051500,101,서북권,111191,서대문구,60,57,31,0.013,0.044,0.9,0.005
202001051600,100,도심권,111123,종로구,53,56,40,0.013,0.042,0.8,0.005
202001051600,100,도심권,111131,용산구,40,46,33,0.015,0.034,0.6,0.004
202001051600,100,도심권,111121,중구,46,54,40,0.012,0.041,0.7,0.004
202001051600,101,서북권,111181,은평구,66,55,34,0.01,0.045,0.9,0.004
202001051600,101,서북권,111191,서대문구,51,56,30,0.01,0.047,0.8,0.004
202001051700,100,도심권,111123,종로구,49,54,36,0.008,0.048,0.8,0.004
202001051700,100,도심권,111131,용산구,38,44,32,0.009,0.039,0.6,0.004
202001051700,100,도심권,111121,중구,42,51,37,0.007,0.045,0.7,0.004
202001051700,101,서북권,111181,은평구,58,56,30,0.01,0.042,0.9,0.004
202001051700,101,서북권,111191,서대문구,48,56,25,0.007,0.049,0.8,0.004
202001051800,100,도심권,111123,종로구,45,53,32,0.003,0.054,0.7,0.005
202001051800,100,도심권,111131,용산구,38,43,30,0.003,0.04,0.7,0.003
202001051800,100,도심권,111121,중구,42,49,37,0.003,0.051,0.7,0.004
202001051800,101,서북권,111181,은평구,54,56,29,0.005,0.045,0.9,0.004
202001051800,101,서북권,111191,서대문구,56,55,30,0.004,0.05,1.1,0.007
202001051900,100,도심권,111123,종로구,49,52,35,0.002,0.056,0.9,0.005
202001051900,100,도심권,111131,용산구,37,42,30,0.001,0.043,0.8,0.003
202001051900,100,도심권,111121,중구,49,49,41,0.002,0.051,0.8,0.004
202001051900,101,서북권,111181,은평구,60,57,32,0.003,0.046,0.9,0.003
202001051900,101,서북권,111191,서대문구,53,54,30,0.003,0.048,1.3,0.01
202001052000,100,도심권,111123,종로구,54,52,39,0.002,0.063,1.2,0.005
202001052000,100,도심권,111131,용산구,39,42,32,0.001,0.048,0.8,0.004
202001052000,100,도심권,111121,중구,53,50,44,0.001,0.054,1.1,0.004
202001052000,101,서북권,111181,은평구,56,57,30,0.001,0.047,0.9,0.003
202001052000,101,서북권,111191,서대문구,59,56,30,0.002,0.051,1.5,0.012
202001052100,100,도심권,111123,종로구,59,53,43,0.002,0.069,1.4,0.005
202001052100,100,도심권,111131,용산구,41,42,34,0.001,0.048,0.8,0.003
202001052100,100,도심권,111121,중구,55,52,46,0.002,0.058,1.2,0.004
202001052100,101,서북권,111181,은평구,55,57,28,0.001,0.05,1,0.003
202001052100,101,서북권,111191,서대문구,61,58,34,0.002,0.056,1.6,0.012
202001052200,100,도심권,111123,종로구,58,55,43,0.001,0.066,1.3,0.005
202001052200,100,도심권,111131,용산구,44,43,32,0.001,0.05,0.9,0.003
202001052200,100,도심권,111121,중구,56,54,46,0.002,0.059,1.1,0.005
202001052200,101,서북권,111181,은평구,50,56,30,0.002,0.053,1.1,0.003
202001052200,101,서북권,111191,서대문구,51,57,30,0.003,0.049,1.5,0.011
202001052300,100,도심권,111123,종로구,60,56,43,0.002,0.068,1.4,0.005
202001052300,100,도심권,111131,용산구,44,43,34,0.001,0.048,1,0.003
202001052300,100,도심권,111121,중구,57,54,43,0.001,0.057,1,0.005
202001052300,101,서북권,111181,은평구,53,55,28,0.001,0.051,1,0.003
202001052300,101,서북권,111191,서대문구,46,55,21,0.003,0.049,1.2,0.008
202001060000,100,도심권,111123,종로구,57,56,41,0.002,0.066,1.3,0.006
